frequency_Hz,level_dB
1639.6039603960396,-160.0558659217877
1641.5841584158416,-160.0558659217877
1643.5643564356435,-160.0558659217877
1645.5445544554455,-160.0558659217877
1647.5247524752474,-160.0558659217877
1649.5049504950493,-160.0558659217877
1651.4851485148513,-160.0558659217877
1653.4653465346535,-160.0558659217877
1655.4455445544554,-160.0558659217877
1657.4257425742574,-160.0558659217877
1659.4059405940593,-160.0558659217877
1661.3861386138612,-160.0558659217877
1663.3663366336632,-160.0558659217877
1665.3465346534654,-160.0558659217877
1667.3267326732673,-160.0558659217877
1669.3069306930693,-160.0558659217877
1671.2871287128712,-160.0558659217877
1673.2673267326732,-160.0558659217877
1675.247524752475,-160.0558659217877
1677.2277227722773,-160.0558659217877
1679.2079207920792,-160.0558659217877
1681.1881188118812,-160.0558659217877
1683.1683168316831,-160.0558659217877
1685.148514851485,-160.0558659217877
1687.128712871287,-160.0558659217877
1689.108910891089,-160.0558659217877
1691.0891089108911,-160.0558659217877
1693.069306930693,-160.0558659217877
1695.049504950495,-160.0558659217877
1697.029702970297,-160.0558659217877
1699.009900990099,-160.0558659217877
1700.9900990099009,-160.0558659217877
1702.970297029703,-160.0558659217877
1704.950495049505,-160.0558659217877
1706.930693069307,-160.0558659217877
1708.9108910891089,-160.0558659217877
1710.8910891089108,-160.0558659217877
1712.8712871287128,-160.0558659217877
1714.8514851485147,-160.0558659217877
1716.8316831683169,-160.0558659217877
1718.8118811881188,-160.0558659217877
1720.7920792079208,-160.0558659217877
1722.7722772277227,-160.0558659217877
1724.7524752475247,-160.0558659217877
1726.7326732673266,-160.0558659217877
1728.7128712871288,-160.0558659217877
1730.6930693069307,-160.0558659217877
1732.6732673267327,-160.0558659217877
1734.6534653465346,-160.0558659217877
1736.6336633663366,-160.0558659217877
1738.6138613861385,-160.0558659217877
1740.5940594059407,-160.0558659217877
1742.5742574257426,-160.0558659217877
1744.5544554455446,-160.0558659217877
1746.5346534653465,-160.0558659217877
1748.5148514851485,-160.0558659217877
1750.4950495049504,-160.0558659217877
1752.4752475247524,-160.0558659217877
1754.4554455445545,-160.0558659217877
1756.4356435643565,-160.0558659217877
1758.4158415841584,-160.0558659217877
1760.3960396039604,-160.0558659217877
1762.3762376237623,-160.0558659217877
1764.3564356435643,-160.0558659217877
1766.3366336633665,-160.0558659217877
1768.3168316831684,-160.0558659217877
1770.2970297029703,-160.0558659217877
1772.2772277227723,-160.0558659217877
1774.2574257425742,-160.0558659217877
1776.2376237623762,-160.0558659217877
1778.2178217821781,-160.0558659217877
1780.1980198019803,-160.0558659217877
1782.1782178217823,-160.0558659217877
1784.1584158415842,-160.0558659217877
1786.1386138613861,-160.0558659217877
1788.118811881188,-160.0558659217877
1790.09900990099,-160.0558659217877
1792.0792079207922,-160.0558659217877
1794.0594059405942,-160.0558659217877
1796.039603960396,-160.0558659217877
1798.019801980198,-160.0558659217877
1800.0,-160.0558659217877
1801.980198019802,-160.0558659217877
1803.9603960396041,-160.0558659217877
1805.940594059406,-160.0558659217877
1807.920792079208,-160.0558659217877
1809.90099009901,-160.0558659217877
1811.881188118812,-160.0558659217877
1813.8613861386139,-160.0558659217877
1815.8415841584158,-160.0558659217877
1817.821782178218,-160.0558659217877
1819.80198019802,-160.0558659217877
1821.7821782178219,-160.0558659217877
1823.7623762376238,-160.0558659217877
1825.7425742574258,-160.0558659217877
1827.7227722772277,-160.0558659217877
1829.7029702970299,-160.0558659217877
1831.6831683168318,-160.0558659217877
1833.6633663366338,-160.0558659217877
1835.6435643564357,-160.0558659217877
1837.6237623762377,-160.0558659217877
1839.6039603960396,-160.0558659217877
1841.5841584158416,-160.0558659217877
1843.5643564356437,-160.0558659217877
1845.5445544554457,-160.0558659217877
1847.5247524752476,-160.0558659217877
1849.5049504950496,-160.0558659217877
1851.4851485148515,-160.0558659217877
1853.4653465346535,-160.0558659217877
1855.4455445544556,-160.0558659217877
1857.4257425742576,-160.0558659217877
1859.4059405940595,-160.0558659217877
1861.3861386138615,-160.0558659217877
1863.3663366336634,-160.0558659217877
1865.3465346534654,-160.0558659217877
1867.3267326732675,-160.0558659217877
1869.3069306930695,-160.0558659217877
1871.2871287128714,-160.0558659217877
1873.2673267326734,-160.0558659217877
1875.247524752475,-160.0558659217877
1877.227722772277,-160.0558659217877
1879.207920792079,-160.0558659217877
1881.1881188118812,-160.0558659217877
1883.1683168316831,-160.0558659217877
1885.148514851485,-160.0558659217877
1887.128712871287,-160.0558659217877
1889.108910891089,-160.0558659217877
1891.089108910891,-160.0558659217877
1893.069306930693,-160.0558659217877
1895.049504950495,-160.0558659217877
1897.029702970297,-160.0558659217877
1899.009900990099,-160.0558659217877
1900.9900990099009,-160.0558659217877
1902.9702970297028,-160.0558659217877
1904.9504950495048,-160.0558659217877
1906.930693069307,-160.0558659217877
1908.9108910891089,-160.0558659217877
1910.8910891089108,-160.0558659217877
1912.8712871287128,-160.0558659217877
1914.8514851485147,-160.0558659217877
1916.8316831683167,-160.0558659217877
1918.8118811881188,-160.0558659217877
1920.7920792079208,-160.0558659217877
1922.7722772277227,-160.0558659217877
1924.7524752475247,-160.0558659217877
1926.7326732673266,-160.0558659217877
1928.7128712871286,-160.0558659217877
1930.6930693069307,-160.0558659217877
1932.6732673267327,-160.0558659217877
1934.6534653465346,-160.0558659217877
1936.6336633663366,-160.0558659217877
1938.6138613861385,-197.0391061452514
1940.5940594059405,-197.0391061452514
1942.5742574257424,-196.9832402234637
1944.5544554455446,-196.87150837988827
1946.5346534653465,-197.87709497206703
1948.5148514851485,-196.75977653631284
1950.4950495049504,-196.75977653631284
1952.4752475247524,-196.75977653631284
1954.4554455445543,-196.75977653631284
1956.4356435643565,-196.75977653631284
1958.4158415841584,-196.81564245810057
1960.3960396039604,-196.87150837988827
1962.3762376237623,-196.92737430167597
1964.3564356435643,-196.92737430167597
1966.3366336633662,-197.15083798882682
1968.3168316831684,-197.15083798882682
1970.2970297029703,-197.15083798882682
1972.2772277227723,-197.15083798882682
1974.2574257425742,-197.15083798882682
1976.2376237623762,-196.92737430167597
1978.2178217821781,-196.87150837988827
1980.19801980198,-196.87150837988827
1982.1782178217823,-197.87709497206703
1984.1584158415842,-196.75977653631284
1986.1386138613861,-196.75977653631284
1988.118811881188,-196.75977653631284
1990.09900990099,-196.75977653631284
1992.079207920792,-196.75977653631284
1994.0594059405942,-196.81564245810057
1996.039603960396,-196.87150837988827
1998.019801980198,-197.0391061452514
2000.0,-197.0391061452514
